source,item_type,title_or_text,author,extra_1_label,extra_1_value,extra_2_label,extra_2_value,url
books.toscrape.com,book,Musicophilia: Tales of Music and the Brain,N/A,price_gbp,46.58,rating_stars,1,https://books.toscrape.com/catalogue/musicophilia-tales-of-music-and-the-brain_436/index.html
books.toscrape.com,book,Mere Christianity,N/A,price_gbp,48.51,rating_stars,3,https://books.toscrape.com/catalogue/mere-christianity_435/index.html
books.toscrape.com,book,Me Before You (Me Before You #1),N/A,price_gbp,19.02,rating_stars,1,https://books.toscrape.com/catalogue/me-before-you-me-before-you-1_434/index.html
books.toscrape.com,book,In the Woods (Dublin Murder Squad #1),N/A,price_gbp,38.38,rating_stars,2,https://books.toscrape.com/catalogue/in-the-woods-dublin-murder-squad-1_433/index.html
books.toscrape.com,book,In Cold Blood,N/A,price_gbp,49.98,rating_stars,4,https://books.toscrape.com/catalogue/in-cold-blood_432/index.html
books.toscrape.com,book,How to Stop Worrying and Start Living,N/A,price_gbp,46.49,rating_stars,5,https://books.toscrape.com/catalogue/how-to-stop-worrying-and-start-living_431/index.html
books.toscrape.com,book,Give It Back,N/A,price_gbp,18.32,rating_stars,2,https://books.toscrape.com/catalogue/give-it-back_430/index.html
books.toscrape.com,book,"Girl, Interrupted",N/A,price_gbp,42.14,rating_stars,3,https://books.toscrape.com/catalogue/girl-interrupted_429/index.html
books.toscrape.com,book,Fun Home: A Family Tragicomic,N/A,price_gbp,56.59,rating_stars,4,https://books.toscrape.com/catalogue/fun-home-a-family-tragicomic_428/index.html
books.toscrape.com,book,"Fruits Basket, Vol. 6 (Fruits Basket #6)",N/A,price_gbp,20.96,rating_stars,4,https://books.toscrape.com/catalogue/fruits-basket-vol-6-fruits-basket-6_427/index.html
books.toscrape.com,book,Deception Point,N/A,price_gbp,40.32,rating_stars,4,https://books.toscrape.com/catalogue/deception-point_426/index.html
books.toscrape.com,book,"Death Note, Vol. 6: Give-and-Take (Death Note #6)",N/A,price_gbp,36.39,rating_stars,3,https://books.toscrape.com/catalogue/death-note-vol-6-give-and-take-death-note-6_425/index.html
books.toscrape.com,book,Catherine the Great: Portrait of a Woman,N/A,price_gbp,58.55,rating_stars,4,https://books.toscrape.com/catalogue/catherine-the-great-portrait-of-a-woman_424/index.html
books.toscrape.com,book,Better Homes and Gardens New Cook Book,N/A,price_gbp,39.61,rating_stars,3,https://books.toscrape.com/catalogue/better-homes-and-gardens-new-cook-book_423/index.html
books.toscrape.com,book,An Unquiet Mind: A Memoir of Moods and Madness,N/A,price_gbp,21.3,rating_stars,3,https://books.toscrape.com/catalogue/an-unquiet-mind-a-memoir-of-moods-and-madness_422/index.html
books.toscrape.com,book,A Year in Provence (Provence #1),N/A,price_gbp,56.88,rating_stars,4,https://books.toscrape.com/catalogue/a-year-in-provence-provence-1_421/index.html
books.toscrape.com,book,World Without End (The Pillars of the Earth #2),N/A,price_gbp,32.97,rating_stars,4,https://books.toscrape.com/catalogue/world-without-end-the-pillars-of-the-earth-2_420/index.html
books.toscrape.com,book,"Will Grayson, Will Grayson (Will Grayson, Will Grayson)",N/A,price_gbp,47.31,rating_stars,4,https://books.toscrape.com/catalogue/will-grayson-will-grayson-will-grayson-will-grayson_419/index.html
books.toscrape.com,book,Why Save the Bankers?: And Other Essays on Our Economic and Political Crisis,N/A,price_gbp,48.67,rating_stars,2,https://books.toscrape.com/catalogue/why-save-the-bankers-and-other-essays-on-our-economic-and-political-crisis_418/index.html
books.toscrape.com,book,Where She Went (If I Stay #2),N/A,price_gbp,41.73,rating_stars,4,https://books.toscrape.com/catalogue/where-she-went-if-i-stay-2_417/index.html
books.toscrape.com,book,What If?: Serious Scientific Answers to Absurd Hypothetical Questions,N/A,price_gbp,53.68,rating_stars,4,https://books.toscrape.com/catalogue/what-if-serious-scientific-answers-to-absurd-hypothetical-questions_416/index.html
books.toscrape.com,book,Two Summers,N/A,price_gbp,14.64,rating_stars,1,https://books.toscrape.com/catalogue/two-summers_415/index.html
books.toscrape.com,book,This Is Your Brain on Music: The Science of a Human Obsession,N/A,price_gbp,38.4,rating_stars,1,https://books.toscrape.com/catalogue/this-is-your-brain-on-music-the-science-of-a-human-obsession_414/index.html
books.toscrape.com,book,The Secret Garden,N/A,price_gbp,15.08,rating_stars,4,https://books.toscrape.com/catalogue/the-secret-garden_413/index.html
books.toscrape.com,book,The Raven King (The Raven Cycle #4),N/A,price_gbp,30.57,rating_stars,2,https://books.toscrape.com/catalogue/the-raven-king-the-raven-cycle-4_412/index.html
books.toscrape.com,book,The Raven Boys (The Raven Cycle #1),N/A,price_gbp,57.74,rating_stars,4,https://books.toscrape.com/catalogue/the-raven-boys-the-raven-cycle-1_411/index.html
books.toscrape.com,book,The Power Greens Cookbook: 140 Delicious Superfood Recipes,N/A,price_gbp,11.05,rating_stars,5,https://books.toscrape.com/catalogue/the-power-greens-cookbook-140-delicious-superfood-recipes_410/index.html
books.toscrape.com,book,The Metamorphosis,N/A,price_gbp,28.58,rating_stars,1,https://books.toscrape.com/catalogue/the-metamorphosis_409/index.html
books.toscrape.com,book,The Mathews Men: Seven Brothers and the War Against Hitler's U-boats,N/A,price_gbp,42.91,rating_stars,5,https://books.toscrape.com/catalogue/the-mathews-men-seven-brothers-and-the-war-against-hitlers-u-boats_408/index.html
books.toscrape.com,book,The Little Paris Bookshop,N/A,price_gbp,24.73,rating_stars,3,https://books.toscrape.com/catalogue/the-little-paris-bookshop_407/index.html
books.toscrape.com,book,The Hiding Place,N/A,price_gbp,55.91,rating_stars,4,https://books.toscrape.com/catalogue/the-hiding-place_406/index.html
books.toscrape.com,book,The Grand Design,N/A,price_gbp,13.76,rating_stars,3,https://books.toscrape.com/catalogue/the-grand-design_405/index.html
books.toscrape.com,book,The Firm,N/A,price_gbp,45.56,rating_stars,3,https://books.toscrape.com/catalogue/the-firm_404/index.html
books.toscrape.com,book,The Fault in Our Stars,N/A,price_gbp,47.22,rating_stars,1,https://books.toscrape.com/catalogue/the-fault-in-our-stars_403/index.html
books.toscrape.com,book,The False Prince (The Ascendance Trilogy #1),N/A,price_gbp,56.0,rating_stars,5,https://books.toscrape.com/catalogue/the-false-prince-the-ascendance-trilogy-1_402/index.html
books.toscrape.com,book,The Expatriates,N/A,price_gbp,44.58,rating_stars,2,https://books.toscrape.com/catalogue/the-expatriates_401/index.html
books.toscrape.com,book,The Dream Thieves (The Raven Cycle #2),N/A,price_gbp,34.5,rating_stars,1,https://books.toscrape.com/catalogue/the-dream-thieves-the-raven-cycle-2_400/index.html
books.toscrape.com,book,The Darkest Corners,N/A,price_gbp,11.33,rating_stars,5,https://books.toscrape.com/catalogue/the-darkest-corners_399/index.html
books.toscrape.com,book,The Crossover,N/A,price_gbp,38.77,rating_stars,4,https://books.toscrape.com/catalogue/the-crossover_398/index.html
books.toscrape.com,book,The 5th Wave (The 5th Wave #1),N/A,price_gbp,11.83,rating_stars,2,https://books.toscrape.com/catalogue/the-5th-wave-the-5th-wave-1_397/index.html
books.toscrape.com,book,Tell the Wind and Fire,N/A,price_gbp,45.51,rating_stars,3,https://books.toscrape.com/catalogue/tell-the-wind-and-fire_396/index.html
books.toscrape.com,book,Tell Me Three Things,N/A,price_gbp,41.81,rating_stars,1,https://books.toscrape.com/catalogue/tell-me-three-things_395/index.html
books.toscrape.com,book,Talking to Girls About Duran Duran: One Young Man's Quest for True Love and a Cooler Haircut,N/A,price_gbp,25.15,rating_stars,4,https://books.toscrape.com/catalogue/talking-to-girls-about-duran-duran-one-young-mans-quest-for-true-love-and-a-cooler-haircut_394/index.html
books.toscrape.com,book,Siddhartha,N/A,price_gbp,34.22,rating_stars,5,https://books.toscrape.com/catalogue/siddhartha_393/index.html
books.toscrape.com,book,Shiver (The Wolves of Mercy Falls #1),N/A,price_gbp,16.23,rating_stars,5,https://books.toscrape.com/catalogue/shiver-the-wolves-of-mercy-falls-1_392/index.html
books.toscrape.com,book,Remember Me?,N/A,price_gbp,11.48,rating_stars,3,https://books.toscrape.com/catalogue/remember-me_391/index.html
books.toscrape.com,book,Red Dragon (Hannibal Lecter #1),N/A,price_gbp,23.37,rating_stars,3,https://books.toscrape.com/catalogue/red-dragon-hannibal-lecter-1_390/index.html
books.toscrape.com,book,Peak: Secrets from the New Science of Expertise,N/A,price_gbp,16.28,rating_stars,2,https://books.toscrape.com/catalogue/peak-secrets-from-the-new-science-of-expertise_389/index.html
books.toscrape.com,book,My Mother Was Nuts,N/A,price_gbp,31.63,rating_stars,4,https://books.toscrape.com/catalogue/my-mother-was-nuts_388/index.html
books.toscrape.com,book,Mexican Today: New and Rediscovered Recipes for Contemporary Kitchens,N/A,price_gbp,24.91,rating_stars,5,https://books.toscrape.com/catalogue/mexican-today-new-and-rediscovered-recipes-for-contemporary-kitchens_387/index.html
books.toscrape.com,book,Maybe Something Beautiful: How Art Transformed a Neighborhood,N/A,price_gbp,22.54,rating_stars,1,https://books.toscrape.com/catalogue/maybe-something-beautiful-how-art-transformed-a-neighborhood_386/index.html
books.toscrape.com,book,Lola and the Boy Next Door (Anna and the French Kiss #2),N/A,price_gbp,23.63,rating_stars,4,https://books.toscrape.com/catalogue/lola-and-the-boy-next-door-anna-and-the-french-kiss-2_385/index.html
books.toscrape.com,book,Logan Kade (Fallen Crest High #5.5),N/A,price_gbp,13.12,rating_stars,2,https://books.toscrape.com/catalogue/logan-kade-fallen-crest-high-55_384/index.html
books.toscrape.com,book,Last One Home (New Beginnings #1),N/A,price_gbp,59.98,rating_stars,3,https://books.toscrape.com/catalogue/last-one-home-new-beginnings-1_383/index.html
books.toscrape.com,book,Killing Floor (Jack Reacher #1),N/A,price_gbp,31.49,rating_stars,4,https://books.toscrape.com/catalogue/killing-floor-jack-reacher-1_382/index.html
books.toscrape.com,book,Kill the Boy Band,N/A,price_gbp,15.52,rating_stars,5,https://books.toscrape.com/catalogue/kill-the-boy-band_381/index.html
books.toscrape.com,book,Isla and the Happily Ever After (Anna and the French Kiss #3),N/A,price_gbp,48.13,rating_stars,5,https://books.toscrape.com/catalogue/isla-and-the-happily-ever-after-anna-and-the-french-kiss-3_380/index.html
books.toscrape.com,book,If I Stay (If I Stay #1),N/A,price_gbp,38.13,rating_stars,5,https://books.toscrape.com/catalogue/if-i-stay-if-i-stay-1_379/index.html
books.toscrape.com,book,I Know Why the Caged Bird Sings (Maya Angelou's Autobiography #1),N/A,price_gbp,36.55,rating_stars,2,https://books.toscrape.com/catalogue/i-know-why-the-caged-bird-sings-maya-angelous-autobiography-1_378/index.html
books.toscrape.com,book,Harry Potter and the Deathly Hallows (Harry Potter #7),N/A,price_gbp,23.32,rating_stars,1,https://books.toscrape.com/catalogue/harry-potter-and-the-deathly-hallows-harry-potter-7_377/index.html
books.toscrape.com,book,"Fruits Basket, Vol. 5 (Fruits Basket #5)",N/A,price_gbp,16.33,rating_stars,1,https://books.toscrape.com/catalogue/fruits-basket-vol-5-fruits-basket-5_376/index.html
books.toscrape.com,book,Foundation (Foundation (Publication Order) #1),N/A,price_gbp,32.42,rating_stars,1,https://books.toscrape.com/catalogue/foundation-foundation-publication-order-1_375/index.html
books.toscrape.com,book,Fool Me Once,N/A,price_gbp,16.96,rating_stars,1,https://books.toscrape.com/catalogue/fool-me-once_374/index.html
books.toscrape.com,book,Find Her (Detective D.D. Warren #8),N/A,price_gbp,22.37,rating_stars,1,https://books.toscrape.com/catalogue/find-her-detective-dd-warren-8_373/index.html
books.toscrape.com,book,Evicted: Poverty and Profit in the American City,N/A,price_gbp,42.27,rating_stars,1,https://books.toscrape.com/catalogue/evicted-poverty-and-profit-in-the-american-city_372/index.html
books.toscrape.com,book,Drama,N/A,price_gbp,38.7,rating_stars,2,https://books.toscrape.com/catalogue/drama_371/index.html
books.toscrape.com,book,Dracula the Un-Dead,N/A,price_gbp,35.63,rating_stars,5,https://books.toscrape.com/catalogue/dracula-the-un-dead_370/index.html
books.toscrape.com,book,Digital Fortress,N/A,price_gbp,58.0,rating_stars,5,https://books.toscrape.com/catalogue/digital-fortress_369/index.html
books.toscrape.com,book,"Death Note, Vol. 5: Whiteout (Death Note #5)",N/A,price_gbp,52.41,rating_stars,1,https://books.toscrape.com/catalogue/death-note-vol-5-whiteout-death-note-5_368/index.html
books.toscrape.com,book,"Data, A Love Story: How I Gamed Online Dating to Meet My Match",N/A,price_gbp,32.35,rating_stars,3,https://books.toscrape.com/catalogue/data-a-love-story-how-i-gamed-online-dating-to-meet-my-match_367/index.html
books.toscrape.com,book,Critique of Pure Reason,N/A,price_gbp,20.75,rating_stars,1,https://books.toscrape.com/catalogue/critique-of-pure-reason_366/index.html
books.toscrape.com,book,Booked,N/A,price_gbp,17.49,rating_stars,5,https://books.toscrape.com/catalogue/booked_365/index.html
books.toscrape.com,book,"Blue Lily, Lily Blue (The Raven Cycle #3)",N/A,price_gbp,34.13,rating_stars,5,https://books.toscrape.com/catalogue/blue-lily-lily-blue-the-raven-cycle-3_364/index.html
books.toscrape.com,book,Approval Junkie: Adventures in Caring Too Much,N/A,price_gbp,58.81,rating_stars,5,https://books.toscrape.com/catalogue/approval-junkie-adventures-in-caring-too-much_363/index.html
books.toscrape.com,book,An Abundance of Katherines,N/A,price_gbp,10.0,rating_stars,5,https://books.toscrape.com/catalogue/an-abundance-of-katherines_362/index.html
books.toscrape.com,book,America's War for the Greater Middle East: A Military History,N/A,price_gbp,51.22,rating_stars,2,https://books.toscrape.com/catalogue/americas-war-for-the-greater-middle-east-a-military-history_361/index.html
books.toscrape.com,book,Alight (The Generations Trilogy #2),N/A,price_gbp,58.59,rating_stars,4,https://books.toscrape.com/catalogue/alight-the-generations-trilogy-2_360/index.html
books.toscrape.com,book,A Girl's Guide to Moving On (New Beginnings #2),N/A,price_gbp,31.3,rating_stars,1,https://books.toscrape.com/catalogue/a-girls-guide-to-moving-on-new-beginnings-2_359/index.html
books.toscrape.com,book,A Game of Thrones (A Song of Ice and Fire #1),N/A,price_gbp,46.42,rating_stars,2,https://books.toscrape.com/catalogue/a-game-of-thrones-a-song-of-ice-and-fire-1_358/index.html
books.toscrape.com,book,A Feast for Crows (A Song of Ice and Fire #4),N/A,price_gbp,17.21,rating_stars,4,https://books.toscrape.com/catalogue/a-feast-for-crows-a-song-of-ice-and-fire-4_357/index.html
books.toscrape.com,book,A Clash of Kings (A Song of Ice and Fire #2),N/A,price_gbp,10.79,rating_stars,3,https://books.toscrape.com/catalogue/a-clash-of-kings-a-song-of-ice-and-fire-2_356/index.html
books.toscrape.com,book,Vogue Colors A to Z: A Fashion Coloring Book,N/A,price_gbp,52.35,rating_stars,4,https://books.toscrape.com/catalogue/vogue-colors-a-to-z-a-fashion-coloring-book_355/index.html
books.toscrape.com,book,The Shining (The Shining #1),N/A,price_gbp,27.88,rating_stars,3,https://books.toscrape.com/catalogue/the-shining-the-shining-1_354/index.html
books.toscrape.com,book,The Pilgrim's Progress,N/A,price_gbp,50.26,rating_stars,2,https://books.toscrape.com/catalogue/the-pilgrims-progress_353/index.html
books.toscrape.com,book,The Perfect Play (Play by Play #1),N/A,price_gbp,59.99,rating_stars,3,https://books.toscrape.com/catalogue/the-perfect-play-play-by-play-1_352/index.html
books.toscrape.com,book,The Passion of Dolssa,N/A,price_gbp,28.32,rating_stars,5,https://books.toscrape.com/catalogue/the-passion-of-dolssa_351/index.html
books.toscrape.com,book,The Jazz of Physics: The Secret Link Between Music and the Structure of the Universe,N/A,price_gbp,38.71,rating_stars,3,https://books.toscrape.com/catalogue/the-jazz-of-physics-the-secret-link-between-music-and-the-structure-of-the-universe_350/index.html
books.toscrape.com,book,The Hunger Games (The Hunger Games #1),N/A,price_gbp,29.85,rating_stars,5,https://books.toscrape.com/catalogue/the-hunger-games-the-hunger-games-1_349/index.html
books.toscrape.com,book,The Hound of the Baskervilles (Sherlock Holmes #5),N/A,price_gbp,14.82,rating_stars,2,https://books.toscrape.com/catalogue/the-hound-of-the-baskervilles-sherlock-holmes-5_348/index.html
